timestamp,id,dist,response,button1,button2,stim1,place,frame,F0_step,VOT_step,trial_type,subjectGroup,word_pair,button1_voice,button2_voice,response_bin,response_num
169536,672ba93606ffff22782b08ac,canonical,1,till,dill,DT_ill_F0_9_VOT_5,DT,ill,9,5,test,3,DT_ill,voiceless,voiced,voiceless,1
170956,672ba93606ffff22782b08ac,canonical,1,till,dill,DT_ill_F0_9_VOT_5,DT,ill,9,5,test,3,DT_ill,voiceless,voiced,voiceless,1
172124,672ba93606ffff22782b08ac,canonical,1,pill,bill,BP_ill_F0_8_VOT_8,BP,ill,8,8,train,3,BP_ill,voiceless,voiced,voiceless,1
173340,672ba93606ffff22782b08ac,canonical,1,till,dill,DT_ill_F0_9_VOT_5,DT,ill,9,5,test,3,DT_ill,voiceless,voiced,voiceless,1
174888,672ba93606ffff22782b08ac,canonical,2,kill,gill,GK_ill_F0_1_VOT_2,GK,ill,1,2,train,3,GK_ill,voiceless,voiced,voiced,0
176363,672ba93606ffff22782b08ac,canonical,2,bill,pill,BP_ill_F0_7_VOT_8,BP,ill,7,8,train,3,BP_ill,voiced,voiceless,voiceless,1
178120,672ba93606ffff22782b08ac,canonical,1,till,dill,DT_ill_F0_9_VOT_5,DT,ill,9,5,test,3,DT_ill,voiceless,voiced,voiceless,1
179315,672ba93606ffff22782b08ac,canonical,1,kill,gill,GK_ill_F0_8_VOT_8,GK,ill,8,8,train,3,GK_ill,voiceless,voiced,voiceless,1
180532,672ba93606ffff22782b08ac,canonical,1,dill,till,DT_ill_F0_1_VOT_5,DT,ill,1,5,test,3,DT_ill,voiced,voiceless,voiced,0
182909,672ba93606ffff22782b08ac,canonical,1,till,dill,DT_ill_F0_9_VOT_5,DT,ill,9,5,test,3,DT_ill,voiceless,voiced,voiceless,1
184437,672ba93606ffff22782b08ac,canonical,1,dill,till,DT_ill_F0_1_VOT_5,DT,ill,1,5,test,3,DT_ill,voiced,voiceless,voiced,0
186024,672ba93606ffff22782b08ac,canonical,2,kill,gill,GK_ill_F0_1_VOT_2,GK,ill,1,2,train,3,GK_ill,voiceless,voiced,voiced,0
187444,672ba93606ffff22782b08ac,canonical,1,dill,till,DT_ill_F0_1_VOT_5,DT,ill,1,5,test,3,DT_ill,voiced,voiceless,voiced,0
188997,672ba93606ffff22782b08ac,canonical,1,till,dill,DT_ill_F0_9_VOT_5,DT,ill,9,5,test,3,DT_ill,voiceless,voiced,voiceless,1
190729,672ba93606ffff22782b08ac,canonical,2,pill,bill,BP_ill_F0_3_VOT_2,BP,ill,3,2,train,3,BP_ill,voiceless,voiced,voiced,0
193980,672ba93606ffff22782b08ac,canonical,1,till,dill,DT_ill_F0_9_VOT_5,DT,ill,9,5,test,3,DT_ill,voiceless,voiced,voiceless,1
195225,672ba93606ffff22782b08ac,canonical,1,gill,kill,GK_ill_F0_2_VOT_2,GK,ill,2,2,train,3,GK_ill,voiced,voiceless,voiced,0
196727,672ba93606ffff22782b08ac,canonical,1,dill,till,DT_ill_F0_1_VOT_5,DT,ill,1,5,test,3,DT_ill,voiced,voiceless,voiced,0
198205,672ba93606ffff22782b08ac,canonical,2,kill,gill,GK_ill_F0_3_VOT_2,GK,ill,3,2,train,3,GK_ill,voiceless,voiced,voiced,0
199526,672ba93606ffff22782b08ac,canonical,1,bill,pill,BP_ill_F0_2_VOT_1,BP,ill,2,1,train,3,BP_ill,voiced,voiceless,voiced,0
201105,672ba93606ffff22782b08ac,canonical,2,till,dill,DT_ill_F0_9_VOT_5,DT,ill,9,5,test,3,DT_ill,voiceless,voiced,voiced,0
202920,672ba93606ffff22782b08ac,canonical,1,dill,till,DT_ill_F0_1_VOT_5,DT,ill,1,5,test,3,DT_ill,voiced,voiceless,voiced,0
204144,672ba93606ffff22782b08ac,canonical,1,dill,till,DT_ill_F0_1_VOT_5,DT,ill,1,5,test,3,DT_ill,voiced,voiceless,voiced,0
205619,672ba93606ffff22782b08ac,canonical,2,gill,kill,GK_ill_F0_9_VOT_8,GK,ill,9,8,train,3,GK_ill,voiced,voiceless,voiceless,1
206947,672ba93606ffff22782b08ac,canonical,1,dill,till,DT_ill_F0_1_VOT_5,DT,ill,1,5,test,3,DT_ill,voiced,voiceless,voiced,0
208579,672ba93606ffff22782b08ac,canonical,1,kill,gill,GK_ill_F0_8_VOT_8,GK,ill,8,8,train,3,GK_ill,voiceless,voiced,voiceless,1
209765,672ba93606ffff22782b08ac,canonical,1,pill,bill,BP_ill_F0_8_VOT_9,BP,ill,8,9,train,3,BP_ill,voiceless,voiced,voiceless,1
210965,672ba93606ffff22782b08ac,canonical,1,bill,pill,BP_ill_F0_2_VOT_3,BP,ill,2,3,train,3,BP_ill,voiced,voiceless,voiced,0
212422,672ba93606ffff22782b08ac,canonical,1,dill,till,DT_ill_F0_1_VOT_5,DT,ill,1,5,test,3,DT_ill,voiced,voiceless,voiced,0
213604,672ba93606ffff22782b08ac,canonical,1,gill,kill,GK_ill_F0_2_VOT_3,GK,ill,2,3,train,3,GK_ill,voiced,voiceless,voiced,0
214743,672ba93606ffff22782b08ac,canonical,1,kill,gill,GK_ill_F0_8_VOT_7,GK,ill,8,7,train,3,GK_ill,voiceless,voiced,voiceless,1
215780,672ba93606ffff22782b08ac,canonical,1,bill,pill,BP_ill_F0_7_VOT_8,BP,ill,7,8,train,3,BP_ill,voiced,voiceless,voiced,0
218568,672ba93606ffff22782b08ac,canonical,1,till,dill,DT_ill_F0_9_VOT_5,DT,ill,9,5,test,3,DT_ill,voiceless,voiced,voiceless,1
219859,672ba93606ffff22782b08ac,canonical,2,gill,kill,GK_ill_F0_7_VOT_8,GK,ill,7,8,train,3,GK_ill,voiced,voiceless,voiceless,1
221337,672ba93606ffff22782b08ac,canonical,1,kill,gill,GK_ill_F0_8_VOT_7,GK,ill,8,7,train,3,GK_ill,voiceless,voiced,voiceless,1
222920,672ba93606ffff22782b08ac,canonical,2,pill,bill,BP_ill_F0_1_VOT_2,BP,ill,1,2,train,3,BP_ill,voiceless,voiced,voiced,0
224253,672ba93606ffff22782b08ac,canonical,2,gill,kill,GK_ill_F0_9_VOT_8,GK,ill,9,8,train,3,GK_ill,voiced,voiceless,voiceless,1
225768,672ba93606ffff22782b08ac,canonical,1,bill,pill,BP_ill_F0_2_VOT_1,BP,ill,2,1,train,3,BP_ill,voiced,voiceless,voiced,0
227069,672ba93606ffff22782b08ac,canonical,1,pill,bill,BP_ill_F0_8_VOT_8,BP,ill,8,8,train,3,BP_ill,voiceless,voiced,voiceless,1
228594,672ba93606ffff22782b08ac,canonical,2,pill,bill,BP_ill_F0_1_VOT_2,BP,ill,1,2,train,3,BP_ill,voiceless,voiced,voiced,0
229769,672ba93606ffff22782b08ac,canonical,2,bill,pill,BP_ill_F0_7_VOT_8,BP,ill,7,8,train,3,BP_ill,voiced,voiceless,voiceless,1
231336,672ba93606ffff22782b08ac,canonical,1,pill,bill,BP_ill_F0_8_VOT_8,BP,ill,8,8,train,3,BP_ill,voiceless,voiced,voiceless,1
232550,672ba93606ffff22782b08ac,canonical,1,kill,gill,GK_ill_F0_8_VOT_9,GK,ill,8,9,train,3,GK_ill,voiceless,voiced,voiceless,1
234058,672ba93606ffff22782b08ac,canonical,2,pill,bill,BP_ill_F0_3_VOT_2,BP,ill,3,2,train,3,BP_ill,voiceless,voiced,voiced,0
235580,672ba93606ffff22782b08ac,canonical,1,gill,kill,GK_ill_F0_2_VOT_1,GK,ill,2,1,train,3,GK_ill,voiced,voiceless,voiced,0
236993,672ba93606ffff22782b08ac,canonical,1,till,dill,DT_ill_F0_9_VOT_5,DT,ill,9,5,test,3,DT_ill,voiceless,voiced,voiceless,1
238205,672ba93606ffff22782b08ac,canonical,1,till,dill,DT_ill_F0_9_VOT_5,DT,ill,9,5,test,3,DT_ill,voiceless,voiced,voiceless,1
239456,672ba93606ffff22782b08ac,canonical,1,bill,pill,BP_ill_F0_2_VOT_2,BP,ill,2,2,train,3,BP_ill,voiced,voiceless,voiced,0
240935,672ba93606ffff22782b08ac,canonical,1,dill,till,DT_ill_F0_1_VOT_5,DT,ill,1,5,test,3,DT_ill,voiced,voiceless,voiced,0
242234,672ba93606ffff22782b08ac,canonical,1,dill,till,DT_ill_F0_1_VOT_5,DT,ill,1,5,test,3,DT_ill,voiced,voiceless,voiced,0
243449,672ba93606ffff22782b08ac,canonical,1,gill,kill,GK_ill_F0_2_VOT_3,GK,ill,2,3,train,3,GK_ill,voiced,voiceless,voiced,0
245066,672ba93606ffff22782b08ac,canonical,2,kill,gill,GK_ill_F0_1_VOT_2,GK,ill,1,2,train,3,GK_ill,voiceless,voiced,voiced,0
246498,672ba93606ffff22782b08ac,canonical,1,till,dill,DT_ill_F0_9_VOT_5,DT,ill,9,5,test,3,DT_ill,voiceless,voiced,voiceless,1
247729,672ba93606ffff22782b08ac,canonical,1,till,dill,DT_ill_F0_9_VOT_5,DT,ill,9,5,test,3,DT_ill,voiceless,voiced,voiceless,1
248868,672ba93606ffff22782b08ac,canonical,1,till,dill,DT_ill_F0_9_VOT_5,DT,ill,9,5,test,3,DT_ill,voiceless,voiced,voiceless,1
250033,672ba93606ffff22782b08ac,canonical,1,gill,kill,GK_ill_F0_2_VOT_2,GK,ill,2,2,train,3,GK_ill,voiced,voiceless,voiced,0
251263,672ba93606ffff22782b08ac,canonical,1,gill,kill,GK_ill_F0_2_VOT_2,GK,ill,2,2,train,3,GK_ill,voiced,voiceless,voiced,0
252510,672ba93606ffff22782b08ac,canonical,1,bill,pill,BP_ill_F0_2_VOT_3,BP,ill,2,3,train,3,BP_ill,voiced,voiceless,voiced,0
255317,672ba93606ffff22782b08ac,canonical,1,dill,till,DT_ill_F0_1_VOT_5,DT,ill,1,5,test,3,DT_ill,voiced,voiceless,voiced,0
257163,672ba93606ffff22782b08ac,canonical,2,pill,bill,BP_ill_F0_1_VOT_2,BP,ill,1,2,train,3,BP_ill,voiceless,voiced,voiced,0
258794,672ba93606ffff22782b08ac,canonical,1,pill,bill,BP_ill_F0_8_VOT_9,BP,ill,8,9,train,3,BP_ill,voiceless,voiced,voiceless,1
260321,672ba93606ffff22782b08ac,canonical,2,bill,pill,BP_ill_F0_7_VOT_8,BP,ill,7,8,train,3,BP_ill,voiced,voiceless,voiceless,1
261656,672ba93606ffff22782b08ac,canonical,1,gill,kill,GK_ill_F0_2_VOT_3,GK,ill,2,3,train,3,GK_ill,voiced,voiceless,voiced,0
262892,672ba93606ffff22782b08ac,canonical,1,kill,gill,GK_ill_F0_8_VOT_7,GK,ill,8,7,train,3,GK_ill,voiceless,voiced,voiceless,1
264297,672ba93606ffff22782b08ac,canonical,1,till,dill,DT_ill_F0_9_VOT_5,DT,ill,9,5,test,3,DT_ill,voiceless,voiced,voiceless,1
265500,672ba93606ffff22782b08ac,canonical,1,kill,gill,GK_ill_F0_8_VOT_8,GK,ill,8,8,train,3,GK_ill,voiceless,voiced,voiceless,1
266745,672ba93606ffff22782b08ac,canonical,1,kill,gill,GK_ill_F0_8_VOT_9,GK,ill,8,9,train,3,GK_ill,voiceless,voiced,voiceless,1
268344,672ba93606ffff22782b08ac,canonical,1,till,dill,DT_ill_F0_9_VOT_5,DT,ill,9,5,test,3,DT_ill,voiceless,voiced,voiceless,1
270269,672ba93606ffff22782b08ac,canonical,2,pill,bill,BP_ill_F0_1_VOT_2,BP,ill,1,2,train,3,BP_ill,voiceless,voiced,voiced,0
271753,672ba93606ffff22782b08ac,canonical,1,bill,pill,BP_ill_F0_2_VOT_1,BP,ill,2,1,train,3,BP_ill,voiced,voiceless,voiced,0
273114,672ba93606ffff22782b08ac,canonical,1,gill,kill,GK_ill_F0_2_VOT_3,GK,ill,2,3,train,3,GK_ill,voiced,voiceless,voiced,0
274749,672ba93606ffff22782b08ac,canonical,2,gill,kill,GK_ill_F0_7_VOT_8,GK,ill,7,8,train,3,GK_ill,voiced,voiceless,voiceless,1
277080,672ba93606ffff22782b08ac,canonical,1,dill,till,DT_ill_F0_1_VOT_5,DT,ill,1,5,test,3,DT_ill,voiced,voiceless,voiced,0
278305,672ba93606ffff22782b08ac,canonical,1,bill,pill,BP_ill_F0_2_VOT_3,BP,ill,2,3,train,3,BP_ill,voiced,voiceless,voiced,0
279465,672ba93606ffff22782b08ac,canonical,1,gill,kill,GK_ill_F0_2_VOT_1,GK,ill,2,1,train,3,GK_ill,voiced,voiceless,voiced,0
281015,672ba93606ffff22782b08ac,canonical,2,gill,kill,GK_ill_F0_9_VOT_8,GK,ill,9,8,train,3,GK_ill,voiced,voiceless,voiceless,1
282824,672ba93606ffff22782b08ac,canonical,2,kill,gill,GK_ill_F0_1_VOT_2,GK,ill,1,2,train,3,GK_ill,voiceless,voiced,voiced,0
284892,672ba93606ffff22782b08ac,canonical,1,dill,till,DT_ill_F0_1_VOT_5,DT,ill,1,5,test,3,DT_ill,voiced,voiceless,voiced,0
286062,672ba93606ffff22782b08ac,canonical,1,pill,bill,BP_ill_F0_8_VOT_8,BP,ill,8,8,train,3,BP_ill,voiceless,voiced,voiceless,1
287525,672ba93606ffff22782b08ac,canonical,2,pill,bill,BP_ill_F0_3_VOT_2,BP,ill,3,2,train,3,BP_ill,voiceless,voiced,voiced,0
289012,672ba93606ffff22782b08ac,canonical,2,gill,kill,GK_ill_F0_9_VOT_8,GK,ill,9,8,train,3,GK_ill,voiced,voiceless,voiceless,1
290570,672ba93606ffff22782b08ac,canonical,2,kill,gill,GK_ill_F0_3_VOT_2,GK,ill,3,2,train,3,GK_ill,voiceless,voiced,voiced,0
292470,672ba93606ffff22782b08ac,canonical,1,dill,till,DT_ill_F0_1_VOT_5,DT,ill,1,5,test,3,DT_ill,voiced,voiceless,voiced,0
293704,672ba93606ffff22782b08ac,canonical,1,kill,gill,GK_ill_F0_8_VOT_9,GK,ill,8,9,train,3,GK_ill,voiceless,voiced,voiceless,1
295210,672ba93606ffff22782b08ac,canonical,2,dill,till,DT_ill_F0_1_VOT_5,DT,ill,1,5,test,3,DT_ill,voiced,voiceless,voiceless,1
296632,672ba93606ffff22782b08ac,canonical,1,gill,kill,GK_ill_F0_2_VOT_3,GK,ill,2,3,train,3,GK_ill,voiced,voiceless,voiced,0
297741,672ba93606ffff22782b08ac,canonical,1,pill,bill,BP_ill_F0_8_VOT_7,BP,ill,8,7,train,3,BP_ill,voiceless,voiced,voiceless,1
298948,672ba93606ffff22782b08ac,canonical,1,gill,kill,GK_ill_F0_2_VOT_1,GK,ill,2,1,train,3,GK_ill,voiced,voiceless,voiced,0
300562,672ba93606ffff22782b08ac,canonical,1,bill,pill,BP_ill_F0_2_VOT_1,BP,ill,2,1,train,3,BP_ill,voiced,voiceless,voiced,0
301851,672ba93606ffff22782b08ac,canonical,1,bill,pill,BP_ill_F0_2_VOT_3,BP,ill,2,3,train,3,BP_ill,voiced,voiceless,voiced,0
302976,672ba93606ffff22782b08ac,canonical,1,kill,gill,GK_ill_F0_8_VOT_8,GK,ill,8,8,train,3,GK_ill,voiceless,voiced,voiceless,1
304492,672ba93606ffff22782b08ac,canonical,2,pill,bill,BP_ill_F0_3_VOT_2,BP,ill,3,2,train,3,BP_ill,voiceless,voiced,voiced,0
305821,672ba93606ffff22782b08ac,canonical,2,dill,till,DT_ill_F0_1_VOT_5,DT,ill,1,5,test,3,DT_ill,voiced,voiceless,voiceless,1
307451,672ba93606ffff22782b08ac,canonical,1,gill,kill,GK_ill_F0_2_VOT_2,GK,ill,2,2,train,3,GK_ill,voiced,voiceless,voiced,0
308936,672ba93606ffff22782b08ac,canonical,2,bill,pill,BP_ill_F0_9_VOT_8,BP,ill,9,8,train,3,BP_ill,voiced,voiceless,voiceless,1
310482,672ba93606ffff22782b08ac,canonical,1,bill,pill,BP_ill_F0_2_VOT_2,BP,ill,2,2,train,3,BP_ill,voiced,voiceless,voiced,0
311882,672ba93606ffff22782b08ac,canonical,1,gill,kill,GK_ill_F0_2_VOT_3,GK,ill,2,3,train,3,GK_ill,voiced,voiceless,voiced,0
313050,672ba93606ffff22782b08ac,canonical,1,pill,bill,BP_ill_F0_8_VOT_7,BP,ill,8,7,train,3,BP_ill,voiceless,voiced,voiceless,1
314250,672ba93606ffff22782b08ac,canonical,1,kill,gill,GK_ill_F0_8_VOT_9,GK,ill,8,9,train,3,GK_ill,voiceless,voiced,voiceless,1
315753,672ba93606ffff22782b08ac,canonical,2,bill,pill,BP_ill_F0_9_VOT_8,BP,ill,9,8,train,3,BP_ill,voiced,voiceless,voiceless,1
317213,672ba93606ffff22782b08ac,canonical,1,pill,bill,BP_ill_F0_8_VOT_9,BP,ill,8,9,train,3,BP_ill,voiceless,voiced,voiceless,1
318438,672ba93606ffff22782b08ac,canonical,1,gill,kill,GK_ill_F0_2_VOT_2,GK,ill,2,2,train,3,GK_ill,voiced,voiceless,voiced,0
319692,672ba93606ffff22782b08ac,canonical,1,pill,bill,BP_ill_F0_8_VOT_9,BP,ill,8,9,train,3,BP_ill,voiceless,voiced,voiceless,1
321173,672ba93606ffff22782b08ac,canonical,2,bill,pill,BP_ill_F0_7_VOT_8,BP,ill,7,8,train,3,BP_ill,voiced,voiceless,voiceless,1
322575,672ba93606ffff22782b08ac,canonical,1,till,dill,DT_ill_F0_9_VOT_5,DT,ill,9,5,test,3,DT_ill,voiceless,voiced,voiceless,1
324155,672ba93606ffff22782b08ac,canonical,2,kill,gill,GK_ill_F0_3_VOT_2,GK,ill,3,2,train,3,GK_ill,voiceless,voiced,voiced,0
325838,672ba93606ffff22782b08ac,canonical,2,dill,till,DT_ill_F0_1_VOT_5,DT,ill,1,5,test,3,DT_ill,voiced,voiceless,voiceless,1
327306,672ba93606ffff22782b08ac,canonical,1,till,dill,DT_ill_F0_9_VOT_5,DT,ill,9,5,test,3,DT_ill,voiceless,voiced,voiceless,1
328518,672ba93606ffff22782b08ac,canonical,1,kill,gill,GK_ill_F0_8_VOT_7,GK,ill,8,7,train,3,GK_ill,voiceless,voiced,voiceless,1
329651,672ba93606ffff22782b08ac,canonical,1,kill,gill,GK_ill_F0_8_VOT_9,GK,ill,8,9,train,3,GK_ill,voiceless,voiced,voiceless,1
331226,672ba93606ffff22782b08ac,canonical,1,till,dill,DT_ill_F0_9_VOT_5,DT,ill,9,5,test,3,DT_ill,voiceless,voiced,voiceless,1
332491,672ba93606ffff22782b08ac,canonical,1,pill,bill,BP_ill_F0_8_VOT_7,BP,ill,8,7,train,3,BP_ill,voiceless,voiced,voiceless,1
333666,672ba93606ffff22782b08ac,canonical,1,gill,kill,GK_ill_F0_2_VOT_1,GK,ill,2,1,train,3,GK_ill,voiced,voiceless,voiced,0
335161,672ba93606ffff22782b08ac,canonical,2,bill,pill,BP_ill_F0_7_VOT_8,BP,ill,7,8,train,3,BP_ill,voiced,voiceless,voiceless,1
336938,672ba93606ffff22782b08ac,canonical,2,dill,till,DT_ill_F0_1_VOT_5,DT,ill,1,5,test,3,DT_ill,voiced,voiceless,voiceless,1
338516,672ba93606ffff22782b08ac,canonical,2,kill,gill,GK_ill_F0_3_VOT_2,GK,ill,3,2,train,3,GK_ill,voiceless,voiced,voiced,0
340024,672ba93606ffff22782b08ac,canonical,2,dill,till,DT_ill_F0_1_VOT_5,DT,ill,1,5,test,3,DT_ill,voiced,voiceless,voiceless,1
341505,672ba93606ffff22782b08ac,canonical,1,pill,bill,BP_ill_F0_8_VOT_7,BP,ill,8,7,train,3,BP_ill,voiceless,voiced,voiceless,1
342925,672ba93606ffff22782b08ac,canonical,2,gill,kill,GK_ill_F0_9_VOT_8,GK,ill,9,8,train,3,GK_ill,voiced,voiceless,voiceless,1
344693,672ba93606ffff22782b08ac,canonical,1,till,dill,DT_ill_F0_9_VOT_5,DT,ill,9,5,test,3,DT_ill,voiceless,voiced,voiceless,1
346299,672ba93606ffff22782b08ac,canonical,2,dill,till,DT_ill_F0_1_VOT_5,DT,ill,1,5,test,3,DT_ill,voiced,voiceless,voiceless,1
347576,672ba93606ffff22782b08ac,canonical,2,dill,till,DT_ill_F0_1_VOT_5,DT,ill,1,5,test,3,DT_ill,voiced,voiceless,voiceless,1
348805,672ba93606ffff22782b08ac,canonical,2,dill,till,DT_ill_F0_1_VOT_5,DT,ill,1,5,test,3,DT_ill,voiced,voiceless,voiceless,1
350259,672ba93606ffff22782b08ac,canonical,1,till,dill,DT_ill_F0_9_VOT_5,DT,ill,9,5,test,3,DT_ill,voiceless,voiced,voiceless,1
351766,672ba93606ffff22782b08ac,canonical,2,dill,till,DT_ill_F0_1_VOT_5,DT,ill,1,5,test,3,DT_ill,voiced,voiceless,voiceless,1
353173,672ba93606ffff22782b08ac,canonical,2,dill,till,DT_ill_F0_1_VOT_5,DT,ill,1,5,test,3,DT_ill,voiced,voiceless,voiceless,1
355272,672ba93606ffff22782b08ac,canonical,1,dill,till,DT_ill_F0_1_VOT_5,DT,ill,1,5,test,3,DT_ill,voiced,voiceless,voiced,0
357226,672ba93606ffff22782b08ac,canonical,2,kill,gill,GK_ill_F0_3_VOT_2,GK,ill,3,2,train,3,GK_ill,voiceless,voiced,voiced,0
358739,672ba93606ffff22782b08ac,canonical,2,gill,kill,GK_ill_F0_9_VOT_8,GK,ill,9,8,train,3,GK_ill,voiced,voiceless,voiceless,1
360681,672ba93606ffff22782b08ac,canonical,1,dill,till,DT_ill_F0_1_VOT_5,DT,ill,1,5,test,3,DT_ill,voiced,voiceless,voiced,0
362181,672ba93606ffff22782b08ac,canonical,2,gill,kill,GK_ill_F0_7_VOT_8,GK,ill,7,8,train,3,GK_ill,voiced,voiceless,voiceless,1
363779,672ba93606ffff22782b08ac,canonical,2,bill,pill,BP_ill_F0_7_VOT_8,BP,ill,7,8,train,3,BP_ill,voiced,voiceless,voiceless,1
365126,672ba93606ffff22782b08ac,canonical,1,till,dill,DT_ill_F0_9_VOT_5,DT,ill,9,5,test,3,DT_ill,voiceless,voiced,voiceless,1
367338,672ba93606ffff22782b08ac,canonical,1,till,dill,DT_ill_F0_9_VOT_5,DT,ill,9,5,test,3,DT_ill,voiceless,voiced,voiceless,1
369272,672ba93606ffff22782b08ac,canonical,1,kill,gill,GK_ill_F0_8_VOT_8,GK,ill,8,8,train,3,GK_ill,voiceless,voiced,voiceless,1
371020,672ba93606ffff22782b08ac,canonical,2,kill,gill,GK_ill_F0_3_VOT_2,GK,ill,3,2,train,3,GK_ill,voiceless,voiced,voiced,0
372533,672ba93606ffff22782b08ac,canonical,2,pill,bill,BP_ill_F0_3_VOT_2,BP,ill,3,2,train,3,BP_ill,voiceless,voiced,voiced,0
373956,672ba93606ffff22782b08ac,canonical,1,pill,bill,BP_ill_F0_8_VOT_9,BP,ill,8,9,train,3,BP_ill,voiceless,voiced,voiceless,1
376039,672ba93606ffff22782b08ac,canonical,1,dill,till,DT_ill_F0_1_VOT_5,DT,ill,1,5,test,3,DT_ill,voiced,voiceless,voiced,0
378203,672ba93606ffff22782b08ac,canonical,1,dill,till,DT_ill_F0_1_VOT_5,DT,ill,1,5,test,3,DT_ill,voiced,voiceless,voiced,0
379502,672ba93606ffff22782b08ac,canonical,1,gill,kill,GK_ill_F0_2_VOT_2,GK,ill,2,2,train,3,GK_ill,voiced,voiceless,voiced,0
380690,672ba93606ffff22782b08ac,canonical,1,bill,pill,BP_ill_F0_2_VOT_2,BP,ill,2,2,train,3,BP_ill,voiced,voiceless,voiced,0
382157,672ba93606ffff22782b08ac,canonical,2,bill,pill,BP_ill_F0_9_VOT_8,BP,ill,9,8,train,3,BP_ill,voiced,voiceless,voiceless,1
383481,672ba93606ffff22782b08ac,canonical,1,pill,bill,BP_ill_F0_8_VOT_7,BP,ill,8,7,train,3,BP_ill,voiceless,voiced,voiceless,1
384740,672ba93606ffff22782b08ac,canonical,1,till,dill,DT_ill_F0_9_VOT_5,DT,ill,9,5,test,3,DT_ill,voiceless,voiced,voiceless,1
385909,672ba93606ffff22782b08ac,canonical,1,bill,pill,BP_ill_F0_2_VOT_2,BP,ill,2,2,train,3,BP_ill,voiced,voiceless,voiced,0
387110,672ba93606ffff22782b08ac,canonical,1,pill,bill,BP_ill_F0_8_VOT_8,BP,ill,8,8,train,3,BP_ill,voiceless,voiced,voiceless,1
388627,672ba93606ffff22782b08ac,canonical,2,gill,kill,GK_ill_F0_7_VOT_8,GK,ill,7,8,train,3,GK_ill,voiced,voiceless,voiceless,1
390180,672ba93606ffff22782b08ac,canonical,1,kill,gill,GK_ill_F0_8_VOT_7,GK,ill,8,7,train,3,GK_ill,voiceless,voiced,voiceless,1
391274,672ba93606ffff22782b08ac,canonical,1,kill,gill,GK_ill_F0_8_VOT_9,GK,ill,8,9,train,3,GK_ill,voiceless,voiced,voiceless,1
393099,672ba93606ffff22782b08ac,canonical,1,till,dill,DT_ill_F0_9_VOT_5,DT,ill,9,5,test,3,DT_ill,voiceless,voiced,voiceless,1
394632,672ba93606ffff22782b08ac,canonical,2,kill,gill,GK_ill_F0_1_VOT_2,GK,ill,1,2,train,3,GK_ill,voiceless,voiced,voiced,0
396199,672ba93606ffff22782b08ac,canonical,2,bill,pill,BP_ill_F0_9_VOT_8,BP,ill,9,8,train,3,BP_ill,voiced,voiceless,voiceless,1
397848,672ba93606ffff22782b08ac,canonical,1,dill,till,DT_ill_F0_1_VOT_5,DT,ill,1,5,test,3,DT_ill,voiced,voiceless,voiced,0
399399,672ba93606ffff22782b08ac,canonical,2,kill,gill,GK_ill_F0_3_VOT_2,GK,ill,3,2,train,3,GK_ill,voiceless,voiced,voiced,0
401061,672ba93606ffff22782b08ac,canonical,1,gill,kill,GK_ill_F0_2_VOT_1,GK,ill,2,1,train,3,GK_ill,voiced,voiceless,voiced,0
402661,672ba93606ffff22782b08ac,canonical,1,till,dill,DT_ill_F0_9_VOT_5,DT,ill,9,5,test,3,DT_ill,voiceless,voiced,voiceless,1
403862,672ba93606ffff22782b08ac,canonical,1,pill,bill,BP_ill_F0_8_VOT_7,BP,ill,8,7,train,3,BP_ill,voiceless,voiced,voiceless,1
405087,672ba93606ffff22782b08ac,canonical,1,kill,gill,GK_ill_F0_8_VOT_9,GK,ill,8,9,train,3,GK_ill,voiceless,voiced,voiceless,1
406226,672ba93606ffff22782b08ac,canonical,1,pill,bill,BP_ill_F0_8_VOT_9,BP,ill,8,9,train,3,BP_ill,voiceless,voiced,voiceless,1
407441,672ba93606ffff22782b08ac,canonical,1,till,dill,DT_ill_F0_9_VOT_5,DT,ill,9,5,test,3,DT_ill,voiceless,voiced,voiceless,1
408610,672ba93606ffff22782b08ac,canonical,1,bill,pill,BP_ill_F0_2_VOT_1,BP,ill,2,1,train,3,BP_ill,voiced,voiceless,voiced,0
410693,672ba93606ffff22782b08ac,canonical,2,bill,pill,BP_ill_F0_9_VOT_8,BP,ill,9,8,train,3,BP_ill,voiced,voiceless,voiceless,1
412128,672ba93606ffff22782b08ac,canonical,1,pill,bill,BP_ill_F0_8_VOT_8,BP,ill,8,8,train,3,BP_ill,voiceless,voiced,voiceless,1
413369,672ba93606ffff22782b08ac,canonical,1,gill,kill,GK_ill_F0_2_VOT_1,GK,ill,2,1,train,3,GK_ill,voiced,voiceless,voiced,0
414512,672ba93606ffff22782b08ac,canonical,1,gill,kill,GK_ill_F0_2_VOT_1,GK,ill,2,1,train,3,GK_ill,voiced,voiceless,voiced,0
416413,672ba93606ffff22782b08ac,canonical,1,dill,till,DT_ill_F0_1_VOT_5,DT,ill,1,5,test,3,DT_ill,voiced,voiceless,voiced,0
417789,672ba93606ffff22782b08ac,canonical,1,dill,till,DT_ill_F0_1_VOT_5,DT,ill,1,5,test,3,DT_ill,voiced,voiceless,voiced,0
419456,672ba93606ffff22782b08ac,canonical,2,till,dill,DT_ill_F0_9_VOT_5,DT,ill,9,5,test,3,DT_ill,voiceless,voiced,voiced,0
