timestamp,id,dist,response,button1,button2,stim1,place,F0_step,VOT_step,trial_type,subjectGroup,frame,word_pair,button1_voice,button2_voice,response_bin,response_num
343327,6122b9ffce05d8e56860755a,reversed,1,dale,tail,DT_F0_1_VOT_5,DT,1,5,test,4,ale,DT_ale,voiced,voiceless,voiced,0
344903,6122b9ffce05d8e56860755a,reversed,1,tail,dale,DT_F0_2_VOT_7,DT,2,7,train,4,ale,DT_ale,voiceless,voiced,voiceless,1
346423,6122b9ffce05d8e56860755a,reversed,1,dale,tail,DT_F0_1_VOT_5,DT,1,5,test,4,ale,DT_ale,voiced,voiceless,voiced,0
347511,6122b9ffce05d8e56860755a,reversed,1,tail,dale,DT_F0_2_VOT_8,DT,2,8,train,4,ale,DT_ale,voiceless,voiced,voiceless,1
348751,6122b9ffce05d8e56860755a,reversed,1,dale,tail,DT_F0_1_VOT_5,DT,1,5,test,4,ale,DT_ale,voiced,voiceless,voiced,0
349855,6122b9ffce05d8e56860755a,reversed,1,tail,dale,DT_F0_2_VOT_7,DT,2,7,train,4,ale,DT_ale,voiceless,voiced,voiceless,1
351023,6122b9ffce05d8e56860755a,reversed,2,tail,dale,DT_F0_7_VOT_2,DT,7,2,train,4,ale,DT_ale,voiceless,voiced,voiced,0
352223,6122b9ffce05d8e56860755a,reversed,2,dale,tail,DT_F0_3_VOT_8,DT,3,8,train,4,ale,DT_ale,voiced,voiceless,voiceless,1
353471,6122b9ffce05d8e56860755a,reversed,1,dale,tail,DT_F0_8_VOT_3,DT,8,3,train,4,ale,DT_ale,voiced,voiceless,voiced,0
354767,6122b9ffce05d8e56860755a,reversed,2,tail,dale,DT_F0_9_VOT_2,DT,9,2,train,4,ale,DT_ale,voiceless,voiced,voiced,0
355879,6122b9ffce05d8e56860755a,reversed,2,tail,dale,DT_F0_9_VOT_5,DT,9,5,test,4,ale,DT_ale,voiceless,voiced,voiced,0
357183,6122b9ffce05d8e56860755a,reversed,1,dale,tail,DT_F0_1_VOT_5,DT,1,5,test,4,ale,DT_ale,voiced,voiceless,voiced,0
358831,6122b9ffce05d8e56860755a,reversed,1,tail,dale,DT_F0_2_VOT_7,DT,2,7,train,4,ale,DT_ale,voiceless,voiced,voiceless,1
359975,6122b9ffce05d8e56860755a,reversed,1,tail,dale,DT_F0_2_VOT_7,DT,2,7,train,4,ale,DT_ale,voiceless,voiced,voiceless,1
361263,6122b9ffce05d8e56860755a,reversed,2,dale,tail,DT_F0_1_VOT_8,DT,1,8,train,4,ale,DT_ale,voiced,voiceless,voiceless,1
362415,6122b9ffce05d8e56860755a,reversed,1,dale,tail,DT_F0_8_VOT_1,DT,8,1,train,4,ale,DT_ale,voiced,voiceless,voiced,0
363615,6122b9ffce05d8e56860755a,reversed,2,tail,dale,DT_F0_7_VOT_2,DT,7,2,train,4,ale,DT_ale,voiceless,voiced,voiced,0
364695,6122b9ffce05d8e56860755a,reversed,2,tail,dale,DT_F0_9_VOT_5,DT,9,5,test,4,ale,DT_ale,voiceless,voiced,voiced,0
365959,6122b9ffce05d8e56860755a,reversed,1,dale,tail,DT_F0_8_VOT_1,DT,8,1,train,4,ale,DT_ale,voiced,voiceless,voiced,0
366919,6122b9ffce05d8e56860755a,reversed,1,dale,tail,DT_F0_8_VOT_2,DT,8,2,train,4,ale,DT_ale,voiced,voiceless,voiced,0
368543,6122b9ffce05d8e56860755a,reversed,2,tail,dale,DT_F0_9_VOT_5,DT,9,5,test,4,ale,DT_ale,voiceless,voiced,voiced,0
369807,6122b9ffce05d8e56860755a,reversed,1,dale,tail,DT_F0_3_VOT_8,DT,3,8,train,4,ale,DT_ale,voiced,voiceless,voiced,0
370927,6122b9ffce05d8e56860755a,reversed,2,dale,tail,DT_F0_3_VOT_8,DT,3,8,train,4,ale,DT_ale,voiced,voiceless,voiceless,1
371871,6122b9ffce05d8e56860755a,reversed,2,dale,tail,DT_F0_3_VOT_8,DT,3,8,train,4,ale,DT_ale,voiced,voiceless,voiceless,1
373151,6122b9ffce05d8e56860755a,reversed,1,dale,tail,DT_F0_1_VOT_5,DT,1,5,test,4,ale,DT_ale,voiced,voiceless,voiced,0
374247,6122b9ffce05d8e56860755a,reversed,2,dale,tail,DT_F0_3_VOT_8,DT,3,8,train,4,ale,DT_ale,voiced,voiceless,voiceless,1
375775,6122b9ffce05d8e56860755a,reversed,2,tail,dale,DT_F0_9_VOT_2,DT,9,2,train,4,ale,DT_ale,voiceless,voiced,voiced,0
377071,6122b9ffce05d8e56860755a,reversed,2,tail,dale,DT_F0_7_VOT_2,DT,7,2,train,4,ale,DT_ale,voiceless,voiced,voiced,0
378391,6122b9ffce05d8e56860755a,reversed,1,dale,tail,DT_F0_1_VOT_5,DT,1,5,test,4,ale,DT_ale,voiced,voiceless,voiced,0
379663,6122b9ffce05d8e56860755a,reversed,2,tail,dale,DT_F0_7_VOT_2,DT,7,2,train,4,ale,DT_ale,voiceless,voiced,voiced,0
381039,6122b9ffce05d8e56860755a,reversed,1,tail,dale,DT_F0_2_VOT_7,DT,2,7,train,4,ale,DT_ale,voiceless,voiced,voiceless,1
382231,6122b9ffce05d8e56860755a,reversed,2,dale,tail,DT_F0_1_VOT_8,DT,1,8,train,4,ale,DT_ale,voiced,voiceless,voiceless,1
383495,6122b9ffce05d8e56860755a,reversed,1,tail,dale,DT_F0_2_VOT_9,DT,2,9,train,4,ale,DT_ale,voiceless,voiced,voiceless,1
384719,6122b9ffce05d8e56860755a,reversed,1,dale,tail,DT_F0_8_VOT_2,DT,8,2,train,4,ale,DT_ale,voiced,voiceless,voiced,0
386008,6122b9ffce05d8e56860755a,reversed,1,dale,tail,DT_F0_1_VOT_5,DT,1,5,test,4,ale,DT_ale,voiced,voiceless,voiced,0
387199,6122b9ffce05d8e56860755a,reversed,1,dale,tail,DT_F0_1_VOT_5,DT,1,5,test,4,ale,DT_ale,voiced,voiceless,voiced,0
388591,6122b9ffce05d8e56860755a,reversed,2,tail,dale,DT_F0_9_VOT_2,DT,9,2,train,4,ale,DT_ale,voiceless,voiced,voiced,0
389911,6122b9ffce05d8e56860755a,reversed,1,dale,tail,DT_F0_8_VOT_1,DT,8,1,train,4,ale,DT_ale,voiced,voiceless,voiced,0
391151,6122b9ffce05d8e56860755a,reversed,1,dale,tail,DT_F0_1_VOT_5,DT,1,5,test,4,ale,DT_ale,voiced,voiceless,voiced,0
392215,6122b9ffce05d8e56860755a,reversed,1,dale,tail,DT_F0_8_VOT_2,DT,8,2,train,4,ale,DT_ale,voiced,voiceless,voiced,0
393215,6122b9ffce05d8e56860755a,reversed,1,dale,tail,DT_F0_1_VOT_5,DT,1,5,test,4,ale,DT_ale,voiced,voiceless,voiced,0
394271,6122b9ffce05d8e56860755a,reversed,1,dale,tail,DT_F0_8_VOT_2,DT,8,2,train,4,ale,DT_ale,voiced,voiceless,voiced,0
395767,6122b9ffce05d8e56860755a,reversed,2,tail,dale,DT_F0_9_VOT_2,DT,9,2,train,4,ale,DT_ale,voiceless,voiced,voiced,0
397079,6122b9ffce05d8e56860755a,reversed,2,tail,dale,DT_F0_9_VOT_5,DT,9,5,test,4,ale,DT_ale,voiceless,voiced,voiced,0
398263,6122b9ffce05d8e56860755a,reversed,2,tail,dale,DT_F0_9_VOT_5,DT,9,5,test,4,ale,DT_ale,voiceless,voiced,voiced,0
399415,6122b9ffce05d8e56860755a,reversed,1,tail,dale,DT_F0_2_VOT_8,DT,2,8,train,4,ale,DT_ale,voiceless,voiced,voiceless,1
67585,637e3bedd8c3601a81a65889,canonical,2,bale,pail,BP_F0_9_VOT_8,BP,9,8,train,1,ale,BP_ale,voiced,voiceless,voiceless,1
69390,637e3bedd8c3601a81a65889,canonical,2,pail,bale,BP_F0_3_VOT_2,BP,3,2,train,1,ale,BP_ale,voiceless,voiced,voiced,0
70924,637e3bedd8c3601a81a65889,canonical,2,pale,bale,BP_F0_1_VOT_2,BP,1,2,train,1,ale,BP_ale,voiced,voiced,voiced,0
72536,637e3bedd8c3601a81a65889,canonical,1,pale,bale,BP_F0_8_VOT_8,BP,8,8,train,1,ale,BP_ale,voiced,voiced,voiced,0
74226,637e3bedd8c3601a81a65889,canonical,1,bale,pail,BP_F0_2_VOT_1,BP,2,1,train,1,ale,BP_ale,voiced,voiceless,voiced,0
75756,637e3bedd8c3601a81a65889,canonical,2,pale,bale,BP_F0_3_VOT_2,BP,3,2,train,1,ale,BP_ale,voiced,voiced,voiced,0
77131,637e3bedd8c3601a81a65889,canonical,1,bale,pail,BP_F0_2_VOT_2,BP,2,2,train,1,ale,BP_ale,voiced,voiceless,voiced,0
78617,637e3bedd8c3601a81a65889,canonical,2,bale,pail,BP_F0_1_VOT_5,BP,1,5,test,1,ale,BP_ale,voiced,voiceless,voiceless,1
79922,637e3bedd8c3601a81a65889,canonical,1,bale,pail,BP_F0_2_VOT_2,BP,2,2,train,1,ale,BP_ale,voiced,voiceless,voiced,0
81374,637e3bedd8c3601a81a65889,canonical,1,pail,bale,BP_F0_9_VOT_5,BP,9,5,test,1,ale,BP_ale,voiceless,voiced,voiceless,1
82667,637e3bedd8c3601a81a65889,canonical,1,pail,bale,BP_F0_9_VOT_5,BP,9,5,test,1,ale,BP_ale,voiceless,voiced,voiceless,1
84419,637e3bedd8c3601a81a65889,canonical,1,bale,pail,BP_F0_2_VOT_3,BP,2,3,train,1,ale,BP_ale,voiced,voiceless,voiced,0
85714,637e3bedd8c3601a81a65889,canonical,1,bale,pail,BP_F0_2_VOT_1,BP,2,1,train,1,ale,BP_ale,voiced,voiceless,voiced,0
87861,637e3bedd8c3601a81a65889,canonical,1,bale,pail,BP_F0_1_VOT_5,BP,1,5,test,1,ale,BP_ale,voiced,voiceless,voiced,0
89108,637e3bedd8c3601a81a65889,canonical,1,bale,pail,BP_F0_2_VOT_3,BP,2,3,train,1,ale,BP_ale,voiced,voiceless,voiced,0
90360,637e3bedd8c3601a81a65889,canonical,1,pail,bale,BP_F0_9_VOT_5,BP,9,5,test,1,ale,BP_ale,voiceless,voiced,voiceless,1
91840,637e3bedd8c3601a81a65889,canonical,2,pale,bale,BP_F0_3_VOT_2,BP,3,2,train,1,ale,BP_ale,voiced,voiced,voiced,0
93399,637e3bedd8c3601a81a65889,canonical,2,bale,pail,BP_F0_7_VOT_8,BP,7,8,train,1,ale,BP_ale,voiced,voiceless,voiceless,1
94909,637e3bedd8c3601a81a65889,canonical,2,bale,pail,BP_F0_1_VOT_5,BP,1,5,test,1,ale,BP_ale,voiced,voiceless,voiceless,1
96320,637e3bedd8c3601a81a65889,canonical,1,pale,bale,BP_F0_9_VOT_5,BP,9,5,test,1,ale,BP_ale,voiced,voiced,voiced,0
97750,637e3bedd8c3601a81a65889,canonical,2,bale,pail,BP_F0_9_VOT_8,BP,9,8,train,1,ale,BP_ale,voiced,voiceless,voiceless,1
99243,637e3bedd8c3601a81a65889,canonical,2,pail,bale,BP_F0_3_VOT_2,BP,3,2,train,1,ale,BP_ale,voiceless,voiced,voiced,0
100565,637e3bedd8c3601a81a65889,canonical,1,pale,bale,BP_F0_9_VOT_5,BP,9,5,test,1,ale,BP_ale,voiced,voiced,voiced,0
102209,637e3bedd8c3601a81a65889,canonical,2,bale,pail,BP_F0_1_VOT_5,BP,1,5,test,1,ale,BP_ale,voiced,voiceless,voiceless,1
103583,637e3bedd8c3601a81a65889,canonical,1,pail,bale,BP_F0_8_VOT_9,BP,8,9,train,1,ale,BP_ale,voiceless,voiced,voiceless,1
104949,637e3bedd8c3601a81a65889,canonical,1,bale,pail,BP_F0_2_VOT_3,BP,2,3,train,1,ale,BP_ale,voiced,voiceless,voiced,0
106580,637e3bedd8c3601a81a65889,canonical,1,pail,bale,BP_F0_9_VOT_5,BP,9,5,test,1,ale,BP_ale,voiceless,voiced,voiceless,1
107890,637e3bedd8c3601a81a65889,canonical,1,bale,pail,BP_F0_2_VOT_1,BP,2,1,train,1,ale,BP_ale,voiced,voiceless,voiced,0
109058,637e3bedd8c3601a81a65889,canonical,1,pale,bale,BP_F0_9_VOT_5,BP,9,5,test,1,ale,BP_ale,voiced,voiced,voiced,0
110382,637e3bedd8c3601a81a65889,canonical,1,pail,bale,BP_F0_8_VOT_8,BP,8,8,train,1,ale,BP_ale,voiceless,voiced,voiceless,1
111915,637e3bedd8c3601a81a65889,canonical,2,bale,pail,BP_F0_1_VOT_5,BP,1,5,test,1,ale,BP_ale,voiced,voiceless,voiceless,1
113231,637e3bedd8c3601a81a65889,canonical,1,bale,pail,BP_F0_2_VOT_3,BP,2,3,train,1,ale,BP_ale,voiced,voiceless,voiced,0
114947,637e3bedd8c3601a81a65889,canonical,1,pail,bale,BP_F0_8_VOT_7,BP,8,7,train,1,ale,BP_ale,voiceless,voiced,voiceless,1
116475,637e3bedd8c3601a81a65889,canonical,2,pale,bale,BP_F0_3_VOT_2,BP,3,2,train,1,ale,BP_ale,voiced,voiced,voiced,0
117646,637e3bedd8c3601a81a65889,canonical,1,pail,bale,BP_F0_9_VOT_5,BP,9,5,test,1,ale,BP_ale,voiceless,voiced,voiceless,1
119087,637e3bedd8c3601a81a65889,canonical,2,bale,pail,BP_F0_1_VOT_5,BP,1,5,test,1,ale,BP_ale,voiced,voiceless,voiceless,1
120495,637e3bedd8c3601a81a65889,canonical,2,pale,bale,BP_F0_1_VOT_2,BP,1,2,train,1,ale,BP_ale,voiced,voiced,voiced,0
122177,637e3bedd8c3601a81a65889,canonical,2,bale,pail,BP_F0_9_VOT_8,BP,9,8,train,1,ale,BP_ale,voiced,voiceless,voiceless,1
123662,637e3bedd8c3601a81a65889,canonical,1,pale,bale,BP_F0_9_VOT_5,BP,9,5,test,1,ale,BP_ale,voiced,voiced,voiced,0
125098,637e3bedd8c3601a81a65889,canonical,1,pale,bale,BP_F0_8_VOT_7,BP,8,7,train,1,ale,BP_ale,voiced,voiced,voiced,0
126446,637e3bedd8c3601a81a65889,canonical,1,pale,bale,BP_F0_8_VOT_9,BP,8,9,train,1,ale,BP_ale,voiced,voiced,voiced,0
127597,637e3bedd8c3601a81a65889,canonical,1,pail,bale,BP_F0_8_VOT_8,BP,8,8,train,1,ale,BP_ale,voiceless,voiced,voiceless,1
129455,637e3bedd8c3601a81a65889,canonical,2,bale,pail,BP_F0_1_VOT_5,BP,1,5,test,1,ale,BP_ale,voiced,voiceless,voiceless,1
130678,637e3bedd8c3601a81a65889,canonical,1,bale,pail,BP_F0_2_VOT_3,BP,2,3,train,1,ale,BP_ale,voiced,voiceless,voiced,0
132195,637e3bedd8c3601a81a65889,canonical,2,bale,pail,BP_F0_9_VOT_8,BP,9,8,train,1,ale,BP_ale,voiced,voiceless,voiceless,1
133403,637e3bedd8c3601a81a65889,canonical,1,bale,pail,BP_F0_2_VOT_3,BP,2,3,train,1,ale,BP_ale,voiced,voiceless,voiced,0
134564,637e3bedd8c3601a81a65889,canonical,1,bale,pail,BP_F0_2_VOT_2,BP,2,2,train,1,ale,BP_ale,voiced,voiceless,voiced,0
135822,637e3bedd8c3601a81a65889,canonical,1,pail,bale,BP_F0_9_VOT_5,BP,9,5,test,1,ale,BP_ale,voiceless,voiced,voiceless,1
137007,637e3bedd8c3601a81a65889,canonical,1,pail,bale,BP_F0_8_VOT_7,BP,8,7,train,1,ale,BP_ale,voiceless,voiced,voiceless,1
138080,637e3bedd8c3601a81a65889,canonical,1,pail,bale,BP_F0_8_VOT_8,BP,8,8,train,1,ale,BP_ale,voiceless,voiced,voiceless,1
139188,637e3bedd8c3601a81a65889,canonical,1,pale,bale,BP_F0_9_VOT_5,BP,9,5,test,1,ale,BP_ale,voiced,voiced,voiced,0
140378,637e3bedd8c3601a81a65889,canonical,1,bale,pail,BP_F0_2_VOT_2,BP,2,2,train,1,ale,BP_ale,voiced,voiceless,voiced,0
141631,637e3bedd8c3601a81a65889,canonical,1,pail,bale,BP_F0_8_VOT_9,BP,8,9,train,1,ale,BP_ale,voiceless,voiced,voiceless,1
143110,637e3bedd8c3601a81a65889,canonical,2,bale,pail,BP_F0_7_VOT_8,BP,7,8,train,1,ale,BP_ale,voiced,voiceless,voiceless,1
144447,637e3bedd8c3601a81a65889,canonical,2,bale,pail,BP_F0_9_VOT_8,BP,9,8,train,1,ale,BP_ale,voiced,voiceless,voiceless,1
145670,637e3bedd8c3601a81a65889,canonical,2,bale,pail,BP_F0_7_VOT_8,BP,7,8,train,1,ale,BP_ale,voiced,voiceless,voiceless,1
147040,637e3bedd8c3601a81a65889,canonical,1,bale,pail,BP_F0_2_VOT_2,BP,2,2,train,1,ale,BP_ale,voiced,voiceless,voiced,0
148597,637e3bedd8c3601a81a65889,canonical,1,bale,pail,BP_F0_1_VOT_5,BP,1,5,test,1,ale,BP_ale,voiced,voiceless,voiced,0
150145,637e3bedd8c3601a81a65889,canonical,1,pail,bale,BP_F0_8_VOT_7,BP,8,7,train,1,ale,BP_ale,voiceless,voiced,voiceless,1
151550,637e3bedd8c3601a81a65889,canonical,2,pale,bale,BP_F0_3_VOT_2,BP,3,2,train,1,ale,BP_ale,voiced,voiced,voiced,0
152904,637e3bedd8c3601a81a65889,canonical,1,pale,bale,BP_F0_8_VOT_9,BP,8,9,train,1,ale,BP_ale,voiced,voiced,voiced,0
154270,637e3bedd8c3601a81a65889,canonical,1,pail,bale,BP_F0_8_VOT_7,BP,8,7,train,1,ale,BP_ale,voiceless,voiced,voiceless,1
155598,637e3bedd8c3601a81a65889,canonical,2,pail,bale,BP_F0_3_VOT_2,BP,3,2,train,1,ale,BP_ale,voiceless,voiced,voiced,0
157034,637e3bedd8c3601a81a65889,canonical,1,bale,pail,BP_F0_2_VOT_1,BP,2,1,train,1,ale,BP_ale,voiced,voiceless,voiced,0
158949,637e3bedd8c3601a81a65889,canonical,1,bale,pail,BP_F0_1_VOT_5,BP,1,5,test,1,ale,BP_ale,voiced,voiceless,voiced,0
160203,637e3bedd8c3601a81a65889,canonical,1,pail,bale,BP_F0_8_VOT_9,BP,8,9,train,1,ale,BP_ale,voiceless,voiced,voiceless,1
161528,637e3bedd8c3601a81a65889,canonical,2,bale,pail,BP_F0_9_VOT_8,BP,9,8,train,1,ale,BP_ale,voiced,voiceless,voiceless,1
163073,637e3bedd8c3601a81a65889,canonical,1,bale,pail,BP_F0_2_VOT_1,BP,2,1,train,1,ale,BP_ale,voiced,voiceless,voiced,0
164229,637e3bedd8c3601a81a65889,canonical,1,bale,pail,BP_F0_2_VOT_1,BP,2,1,train,1,ale,BP_ale,voiced,voiceless,voiced,0
165509,637e3bedd8c3601a81a65889,canonical,1,pale,bale,BP_F0_8_VOT_7,BP,8,7,train,1,ale,BP_ale,voiced,voiced,voiced,0
167258,637e3bedd8c3601a81a65889,canonical,2,pale,bale,BP_F0_3_VOT_2,BP,3,2,train,1,ale,BP_ale,voiced,voiced,voiced,0
168551,637e3bedd8c3601a81a65889,canonical,1,bale,pail,BP_F0_2_VOT_1,BP,2,1,train,1,ale,BP_ale,voiced,voiceless,voiced,0
169655,637e3bedd8c3601a81a65889,canonical,1,bale,pail,BP_F0_2_VOT_1,BP,2,1,train,1,ale,BP_ale,voiced,voiceless,voiced,0
171049,637e3bedd8c3601a81a65889,canonical,1,bale,pail,BP_F0_2_VOT_1,BP,2,1,train,1,ale,BP_ale,voiced,voiceless,voiced,0
172426,637e3bedd8c3601a81a65889,canonical,2,bale,pail,BP_F0_9_VOT_8,BP,9,8,train,1,ale,BP_ale,voiced,voiceless,voiceless,1
173871,637e3bedd8c3601a81a65889,canonical,1,bale,pail,BP_F0_2_VOT_2,BP,2,2,train,1,ale,BP_ale,voiced,voiceless,voiced,0
175285,637e3bedd8c3601a81a65889,canonical,2,bale,pail,BP_F0_7_VOT_8,BP,7,8,train,1,ale,BP_ale,voiced,voiceless,voiceless,1
176675,637e3bedd8c3601a81a65889,canonical,1,bale,pail,BP_F0_2_VOT_2,BP,2,2,train,1,ale,BP_ale,voiced,voiceless,voiced,0
178127,637e3bedd8c3601a81a65889,canonical,1,pale,bale,BP_F0_8_VOT_8,BP,8,8,train,1,ale,BP_ale,voiced,voiced,voiced,0
179701,637e3bedd8c3601a81a65889,canonical,2,bale,pail,BP_F0_1_VOT_5,BP,1,5,test,1,ale,BP_ale,voiced,voiceless,voiceless,1
181149,637e3bedd8c3601a81a65889,canonical,1,bale,pail,BP_F0_2_VOT_3,BP,2,3,train,1,ale,BP_ale,voiced,voiceless,voiced,0
182602,637e3bedd8c3601a81a65889,canonical,2,pale,bale,BP_F0_1_VOT_2,BP,1,2,train,1,ale,BP_ale,voiced,voiced,voiced,0
183832,637e3bedd8c3601a81a65889,canonical,2,pail,bale,BP_F0_3_VOT_2,BP,3,2,train,1,ale,BP_ale,voiceless,voiced,voiced,0
185147,637e3bedd8c3601a81a65889,canonical,1,bale,pail,BP_F0_2_VOT_3,BP,2,3,train,1,ale,BP_ale,voiced,voiceless,voiced,0
187399,637e3bedd8c3601a81a65889,canonical,2,bale,pail,BP_F0_1_VOT_5,BP,1,5,test,1,ale,BP_ale,voiced,voiceless,voiceless,1
188809,637e3bedd8c3601a81a65889,canonical,2,bale,pail,BP_F0_1_VOT_5,BP,1,5,test,1,ale,BP_ale,voiced,voiceless,voiceless,1
190142,637e3bedd8c3601a81a65889,canonical,2,bale,pail,BP_F0_7_VOT_8,BP,7,8,train,1,ale,BP_ale,voiced,voiceless,voiceless,1
191648,637e3bedd8c3601a81a65889,canonical,2,pail,bale,BP_F0_3_VOT_2,BP,3,2,train,1,ale,BP_ale,voiceless,voiced,voiced,0
193115,637e3bedd8c3601a81a65889,canonical,1,pale,bale,BP_F0_9_VOT_5,BP,9,5,test,1,ale,BP_ale,voiced,voiced,voiced,0
194412,637e3bedd8c3601a81a65889,canonical,1,pale,bale,BP_F0_8_VOT_8,BP,8,8,train,1,ale,BP_ale,voiced,voiced,voiced,0
195883,637e3bedd8c3601a81a65889,canonical,2,bale,pail,BP_F0_1_VOT_5,BP,1,5,test,1,ale,BP_ale,voiced,voiceless,voiceless,1
197339,637e3bedd8c3601a81a65889,canonical,1,pail,bale,BP_F0_8_VOT_9,BP,8,9,train,1,ale,BP_ale,voiceless,voiced,voiceless,1
198450,637e3bedd8c3601a81a65889,canonical,1,pail,bale,BP_F0_8_VOT_9,BP,8,9,train,1,ale,BP_ale,voiceless,voiced,voiceless,1
199907,637e3bedd8c3601a81a65889,canonical,2,bale,pail,BP_F0_1_VOT_5,BP,1,5,test,1,ale,BP_ale,voiced,voiceless,voiceless,1
201203,637e3bedd8c3601a81a65889,canonical,1,bale,pail,BP_F0_2_VOT_2,BP,2,2,train,1,ale,BP_ale,voiced,voiceless,voiced,0
202622,637e3bedd8c3601a81a65889,canonical,2,bale,pail,BP_F0_9_VOT_8,BP,9,8,train,1,ale,BP_ale,voiced,voiceless,voiceless,1
204188,637e3bedd8c3601a81a65889,canonical,2,bale,pail,BP_F0_9_VOT_8,BP,9,8,train,1,ale,BP_ale,voiced,voiceless,voiceless,1
205712,637e3bedd8c3601a81a65889,canonical,1,bale,pail,BP_F0_2_VOT_2,BP,2,2,train,1,ale,BP_ale,voiced,voiceless,voiced,0
207132,637e3bedd8c3601a81a65889,canonical,2,bale,pail,BP_F0_7_VOT_8,BP,7,8,train,1,ale,BP_ale,voiced,voiceless,voiceless,1
208577,637e3bedd8c3601a81a65889,canonical,2,pail,bale,BP_F0_1_VOT_2,BP,1,2,train,1,ale,BP_ale,voiceless,voiced,voiced,0
209926,637e3bedd8c3601a81a65889,canonical,1,pail,bale,BP_F0_8_VOT_7,BP,8,7,train,1,ale,BP_ale,voiceless,voiced,voiceless,1
211277,637e3bedd8c3601a81a65889,canonical,1,pale,bale,BP_F0_8_VOT_8,BP,8,8,train,1,ale,BP_ale,voiced,voiced,voiced,0
213760,637e3bedd8c3601a81a65889,canonical,1,bale,pail,BP_F0_1_VOT_5,BP,1,5,test,1,ale,BP_ale,voiced,voiceless,voiced,0
215143,637e3bedd8c3601a81a65889,canonical,1,bale,pail,BP_F0_1_VOT_5,BP,1,5,test,1,ale,BP_ale,voiced,voiceless,voiced,0
216323,637e3bedd8c3601a81a65889,canonical,1,bale,pail,BP_F0_2_VOT_2,BP,2,2,train,1,ale,BP_ale,voiced,voiceless,voiced,0
217587,637e3bedd8c3601a81a65889,canonical,1,pale,bale,BP_F0_8_VOT_8,BP,8,8,train,1,ale,BP_ale,voiced,voiced,voiced,0
218739,637e3bedd8c3601a81a65889,canonical,1,pale,bale,BP_F0_8_VOT_7,BP,8,7,train,1,ale,BP_ale,voiced,voiced,voiced,0
221321,637e3bedd8c3601a81a65889,canonical,2,bale,pail,BP_F0_7_VOT_8,BP,7,8,train,1,ale,BP_ale,voiced,voiceless,voiceless,1
222672,637e3bedd8c3601a81a65889,canonical,1,pale,bale,BP_F0_9_VOT_5,BP,9,5,test,1,ale,BP_ale,voiced,voiced,voiced,0
223934,637e3bedd8c3601a81a65889,canonical,1,pail,bale,BP_F0_8_VOT_7,BP,8,7,train,1,ale,BP_ale,voiceless,voiced,voiceless,1
225016,637e3bedd8c3601a81a65889,canonical,1,pail,bale,BP_F0_8_VOT_8,BP,8,8,train,1,ale,BP_ale,voiceless,voiced,voiceless,1
226054,637e3bedd8c3601a81a65889,canonical,1,pail,bale,BP_F0_8_VOT_9,BP,8,9,train,1,ale,BP_ale,voiceless,voiced,voiceless,1
227508,637e3bedd8c3601a81a65889,canonical,2,pale,bale,BP_F0_1_VOT_2,BP,1,2,train,1,ale,BP_ale,voiced,voiced,voiced,0
228724,637e3bedd8c3601a81a65889,canonical,1,pail,bale,BP_F0_9_VOT_5,BP,9,5,test,1,ale,BP_ale,voiceless,voiced,voiceless,1
230426,637e3bedd8c3601a81a65889,canonical,2,bale,pail,BP_F0_1_VOT_5,BP,1,5,test,1,ale,BP_ale,voiced,voiceless,voiceless,1
231984,637e3bedd8c3601a81a65889,canonical,1,pail,bale,BP_F0_9_VOT_5,BP,9,5,test,1,ale,BP_ale,voiceless,voiced,voiceless,1
233648,637e3bedd8c3601a81a65889,canonical,2,bale,pail,BP_F0_7_VOT_8,BP,7,8,train,1,ale,BP_ale,voiced,voiceless,voiceless,1
235174,637e3bedd8c3601a81a65889,canonical,1,bale,pail,BP_F0_2_VOT_1,BP,2,1,train,1,ale,BP_ale,voiced,voiceless,voiced,0
236773,637e3bedd8c3601a81a65889,canonical,1,pail,bale,BP_F0_9_VOT_5,BP,9,5,test,1,ale,BP_ale,voiceless,voiced,voiceless,1
238051,637e3bedd8c3601a81a65889,canonical,1,bale,pail,BP_F0_2_VOT_3,BP,2,3,train,1,ale,BP_ale,voiced,voiceless,voiced,0
239199,637e3bedd8c3601a81a65889,canonical,1,pale,bale,BP_F0_8_VOT_7,BP,8,7,train,1,ale,BP_ale,voiced,voiced,voiced,0
241078,637e3bedd8c3601a81a65889,canonical,2,pail,bale,BP_F0_3_VOT_2,BP,3,2,train,1,ale,BP_ale,voiceless,voiced,voiced,0
242691,637e3bedd8c3601a81a65889,canonical,1,bale,pail,BP_F0_1_VOT_5,BP,1,5,test,1,ale,BP_ale,voiced,voiceless,voiced,0
244272,637e3bedd8c3601a81a65889,canonical,2,pail,bale,BP_F0_3_VOT_2,BP,3,2,train,1,ale,BP_ale,voiceless,voiced,voiced,0
245541,637e3bedd8c3601a81a65889,canonical,1,bale,pail,BP_F0_2_VOT_3,BP,2,3,train,1,ale,BP_ale,voiced,voiceless,voiced,0
247477,637e3bedd8c3601a81a65889,canonical,2,bale,pail,BP_F0_1_VOT_5,BP,1,5,test,1,ale,BP_ale,voiced,voiceless,voiceless,1
248816,637e3bedd8c3601a81a65889,canonical,1,pail,bale,BP_F0_9_VOT_5,BP,9,5,test,1,ale,BP_ale,voiceless,voiced,voiceless,1
